Project Name,Borough,NTA - Neighborhood Tabulation Area,Income,Rented_vs_Owned,Level of Affordable in Building
629 EAST 222ND STREET APARTMENTS,Bronx,BX44,moderately_low,mostly_rented,mixed_aff_and_stand
MHANY STELLA HEIGHTS LLC.PLP.FY24,Manhattan,MN36,low,mostly_rented,mostly_affordable
MHANY STELLA HEIGHTS LLC.PLP.FY24,Manhattan,MN36,very_low,mostly_rented,mostly_affordable
2001 ARTHUR AVENUE APARTMENTS,Bronx,BX17,moderately_low,mostly_rented,mixed_aff_and_stand
21-59 44TH DRIVE,Queens,QN31,moderately_low,mostly_rented,mixed_aff_and_stand
53-08 102 STREET,Queens,QN25,moderately_low,mostly_rented,mixed_aff_and_stand
2317 CAMBRELEND AVENUE APARTMENTS,Bronx,BX06,moderately_low,mostly_rented,mixed_aff_and_stand
OUR LADY OF LORETTO,Brooklyn,BK79,low,mostly_rented,mostly_affordable
909 EAST TREMONT,Bronx,BX17,low,mostly_rented,mostly_affordable
2050 GRAND CONCOURSE,Bronx,BX41,low,mostly_rented,mostly_affordable
VITAL BROOKLYN-BROOKDALE,Brooklyn,BK81,low,mostly_rented,mostly_affordable
NUL 125TH STREET,Manhattan,MN11,low,mostly_rented,mostly_affordable
VITAL BROOKLYN HERKIMER,Brooklyn,BK61,very_low,mostly_rented,mostly_affordable
FORT SCHUYLER HOUSES,Bronx,,low,mostly_rented,mostly_affordable
SEAVIEW TOWERS,Queens,QN12,moderately_low,mostly_rented,mostly_affordable
253 MOTHER GASTON_MIH70552,Brooklyn,BK81,low,mostly_rented,mostly_standard
23-81 21ST STREET,Queens,QN72,moderately_low,mostly_rented,mixed_aff_and_stand
THE COVE 43-12 HUNTER STREET,Queens,QN31,moderately_low,mostly_rented,mixed_aff_and_stand
31 AINSLIE STREET APARTMENTS,Brooklyn,BK73,low,mostly_rented,mostly_affordable
24 WILSON AVENUE,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
2916 WEST 16TH STREET,Brooklyn,BK21,low,mostly_rented,mixed_aff_and_stand
2916 WEST 16TH STREET,Brooklyn,BK21,moderately_low,unclear,mostly_standard
VERMONT_EAST NEW YORK.YR15.FY23,Brooklyn,BK85,very_low,mostly_rented,mostly_affordable
80 SCARBORO,Staten Island,SI37,low,mostly_rented,mostly_standard
71-82 PARSONS BLVD,Queens,QN38,low,mostly_rented,mostly_standard
101 - 103 - 105 LIBERTY,Brooklyn,BK81,low,mostly_rented,mostly_standard
2528 GRAND AVENUE,Bronx,BX30,low,mostly_rented,mixed_aff_and_stand
3300 PALMER AVE.HPO.FY23,Bronx,BX13,moderately_low,mostly_rented,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
ROCHDALE VILLAGE.HRP.FY21,Queens,QN02,low,mostly_owned,mostly_affordable
29-10 21ST STREET,Queens,QN71,low,mostly_rented,mostly_standard
278 8TH AVENUE,Manhattan,MN13,low,mostly_rented,mostly_standard
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
116-09 GROSVENOR LANE,Queens,QN60,low,mostly_rented,mostly_standard
1042 PRESIDENT STREET,Brooklyn,BK63,low,mostly_rented,mixed_aff_and_stand
BROADWAY TRIANGLE SITE C,Brooklyn,BK75,low,mostly_rented,mostly_affordable
883 BRYANT AVENUE,Bronx,BX27,low,mostly_rented,mostly_affordable
100 FLATBUSH AVENUE (PHASE 1),Brooklyn,BK38,low,mostly_rented,mostly_standard
BRONX 1245 EDWARD L. GRANT HIGHWAY_MIH70669,Bronx,BX26,moderately_low,mostly_rented,mixed_aff_and_stand
1457 FLATBUSH AVENUE,Brooklyn,BK42,low,mostly_rented,mostly_standard
2700 ATLANTIC AVENUE,Brooklyn,BK82,low,mostly_rented,mostly_standard
585 ARGYLE ROAD,Brooklyn,BK42,low,mostly_rented,mostly_standard
1760 BOONE AVENUE,Bronx,BX75,low,mostly_rented,mostly_standard
TIVOLI TOWERS,Brooklyn,BK63,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Manhattan,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Manhattan,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
2749 LINDEN BLVD,Brooklyn,BK82,low,mostly_rented,mostly_standard
250 WINTHROP STREET,Brooklyn,BK60,low,mostly_rented,mixed_aff_and_stand
661 MANIDA STREET,Bronx,BX27,low,mostly_rented,mixed_aff_and_stand
2224 CROPSEY AVENUE,Brooklyn,BK28,low,mostly_rented,mostly_affordable
44-14 DOUGLASTON PARKWAY,Queens,QN45,low,mostly_rented,mostly_standard
1353 CASTLE HILL AVENUE,Bronx,BX46,low,mostly_rented,mostly_standard
550 TENTH AVENUE,Manhattan,MN15,moderately_low,mostly_rented,mostly_standard
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
597 MARCY AVENUE,Brooklyn,BK75,low,mostly_rented,mostly_standard
1718 PRESIDENT STREET,Brooklyn,BK61,low,mostly_rented,mostly_standard
3184 WEBSTER AVENUE,Bronx,BX43,low,mostly_rented,mixed_aff_and_stand
406 REMSEN AVENUE,Brooklyn,BK96,low,mostly_rented,mostly_standard
132-77 METROPOLITAN AVENUE,Queens,QN60,low,mostly_rented,mixed_aff_and_stand
GODDARD. 235 W 107TH STREET. STEPHAN RUSSO RESIDENCE,Manhattan,MN09,very_low,mostly_rented,mostly_affordable
3554 CARLISLE PLACE,Bronx,BX44,moderately_low,mostly_rented,mixed_aff_and_stand
648 MIDWOOD STREET APARTMENTS,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
1 UNION SQUARE SOUTH APARTMENTS,Manhattan,MN13,moderately_low,mostly_rented,mostly_standard
605 HART STREET APARTMENTS,Brooklyn,BK78,low,mostly_rented,mostly_standard
605 HART STREET APARTMENTS,Brooklyn,BK78,moderately_low,mostly_rented,mostly_affordable
5 POINTZ LIC,Queens,QN31,moderately_low,mostly_rented,mixed_aff_and_stand
2741 FULTON STREET APARTMENTS,Brooklyn,BK83,moderately_low,mostly_rented,mixed_aff_and_stand
898 BUSHWICK AVENUE APARTMENTS,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
2848 WEST 15TH STREET APARTMENTS,Brooklyn,BK21,moderately_low,mostly_rented,mixed_aff_and_stand
465 WEST 163 STREET,Manhattan,MN36,moderately_low,mostly_rented,mixed_aff_and_stand
2655 EAST 23RD STREET APARTMENTS,Brooklyn,BK17,moderately_low,mostly_rented,mixed_aff_and_stand
1381 BERGEN STREET APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
1825 EASTERN PARKWAY,Brooklyn,BK79,moderately_low,mostly_rented,mixed_aff_and_stand
329 BROADWAY APARTMENTS,Brooklyn,BK73,moderately_low,mostly_rented,mixed_aff_and_stand
1893 CROTONA AVENUE APARTMENTS,Bronx,BX17,moderately_low,mostly_rented,mixed_aff_and_stand
2266 PACIFIC STREET,Brooklyn,BK79,moderately_low,mostly_rented,mixed_aff_and_stand
1634 CHURCH AVENUE APARTMENTS,Brooklyn,BK42,moderately_low,mostly_rented,mixed_aff_and_stand
2010 WALTON AVENUE,Bronx,BX41,moderately_low,mostly_rented,mixed_aff_and_stand
770 & 774 LEXINGTON AVENUE APARTMENTS,Brooklyn,BK35,moderately_low,mostly_rented,mixed_aff_and_stand
770 & 774 LEXINGTON AVENUE APARTMENTS,Brooklyn,BK35,moderately_low,mostly_rented,mixed_aff_and_stand
1533 EAST 19TH STREET,Brooklyn,BK43,moderately_low,mostly_rented,mixed_aff_and_stand
3214 CRUGER AVENUE,Bronx,BX44,moderately_low,mostly_rented,mixed_aff_and_stand
142 LENOX ROAD,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
2115 BURR AVENUE APARTMENTS,Bronx,BX10,moderately_low,mostly_rented,mixed_aff_and_stand
THE ASTOR LIC,Queens,QN70,moderately_low,mostly_rented,mixed_aff_and_stand
26 LAWTON STREET,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
177 & 185 VERONICA PLACE,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
177 & 185 VERONICA PLACE,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
352 RUTLAND ROAD APARTMENTS,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
522 GRAND STREET APARTMENTS,Brooklyn,BK73,moderately_low,mostly_rented,mixed_aff_and_stand
345 EAST 94TH STREET APARTMENTS,Manhattan,MN32,moderately_low,mostly_rented,mostly_standard
582 EAST 138 STREET APARTMENTS,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
86-15 ROCKAWAY BOULEVARD APARTMENTS,Queens,QN53,moderately_low,mostly_rented,mixed_aff_and_stand
776 FRANKLIN AVENUE APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
2625 GRAND AVENUE APARTMENTS,Bronx,BX30,moderately_low,mostly_rented,mixed_aff_and_stand
2720 CLAFLIN AVENUE,Bronx,BX28,moderately_low,mostly_rented,mixed_aff_and_stand
948 & 954 HERKIMER STREET APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
948 & 954 HERKIMER STREET APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
560 19TH STREET,Brooklyn,BK40,moderately_low,mostly_rented,mixed_aff_and_stand
101 BRUCKNER BLVD,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
BRC. 13-12 BEACH CHANNEL DRIVE,Queens,QN15,very_low,mostly_rented,mostly_affordable
CHELSEA RESIDENCE LIMITED PARTNERSHIP.YR15.FY23,Manhattan,MN13,very_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,moderately_low,mostly_owned,mixed_aff_and_stand
ROCHESTER SUYDAM PHASE II,Brooklyn,BK61,moderately_low,mostly_owned,mostly_affordable
ROCHESTER SUYDAM PHASE II,Brooklyn,BK61,moderately_low,mostly_owned,mostly_affordable
ROCHESTER SUYDAM PHASE II,Brooklyn,BK61,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
312 WEST 43RD STREET,Manhattan,MN15,low,mostly_rented,mostly_standard
1018 EAST 163RD ST,Bronx,BX27,very_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
BROOKLYN - 2177 60'TH STREET_MIH70942,Brooklyn,BK88,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
65-60 AUSTIN STREET,Queens,QN18,moderately_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
SAINT JAMES TERRACE,Bronx,BX05,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
25-18 32  STREET ASTORIA APARTMENTS,Queens,QN70,moderately_low,mostly_rented,mixed_aff_and_stand
577 3RD AVENUE APARTMENTS,Brooklyn,BK37,moderately_low,mostly_rented,mixed_aff_and_stand
2724 HEATH AVENUE APARTMENTS,Bronx,BX30,moderately_low,mostly_rented,mixed_aff_and_stand
45-07 48TH AVENUE APARTMENTS,Queens,QN31,moderately_low,mostly_rented,mixed_aff_and_stand
2494 AMSTERDAM AVENUE APARTMENT,Manhattan,MN35,low,mostly_rented,mostly_standard
1545 BERGEN STREET APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
38-35 CRESCENT STREET APARTMENT,Queens,QN68,moderately_low,mostly_rented,mixed_aff_and_stand
249 NORTH 5 STREET AKA 70 HAVEMEYER STREET,Brooklyn,BK73,moderately_low,mostly_rented,mixed_aff_and_stand
1528 BERGEN STREET APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
30-82 CRESCENT STREET APARTMENTS,Queens,QN71,moderately_low,mostly_rented,mixed_aff_and_stand
200 CLIFTON PLACE APARTMENTS,Brooklyn,BK75,moderately_low,mostly_rented,mixed_aff_and_stand
650 WEST 42ND STREET APARTMENTS,Manhattan,MN13,moderately_low,mostly_rented,mostly_standard
545 ST. MARKS AVENUE APARTMENTS,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
334 EVERGREEN AVENUE APARTMENT,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
383 12TH STREET APARTMENTS,Brooklyn,BK37,moderately_low,mostly_rented,mixed_aff_and_stand
2337 BEDFORD AVENUE,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
1 BOERUM PLACE APARTMENTS,Brooklyn,BK38,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
25-88 49TH STREET APARTMENTS,Queens,QN70,moderately_low,mostly_rented,mixed_aff_and_stand
36-23 172ND STREET APARTMENTS,Queens,QN51,moderately_low,mostly_rented,mixed_aff_and_stand
25-49 38TH STREET APARTMENT,Queens,QN70,moderately_low,mostly_rented,mixed_aff_and_stand
1409 BRYANT AVENUE,Bronx,BX75,moderately_low,mostly_rented,mixed_aff_and_stand
27 EAST 198TH STREET APARTMENTS,Bronx,BX28,moderately_low,mostly_rented,mixed_aff_and_stand
1728 TOWNSEND AVENUE APARTMENTS,Bronx,BX41,moderately_low,mostly_rented,mixed_aff_and_stand
494 JACKSON AVENUE,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
516-518 EAST 147TH STREET APARTMENTS,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
516-518 EAST 147TH STREET APARTMENTS,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
735 FENIMORE STREET APARTMENTS,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
2311 MORRIS AVENUE,Bronx,BX40,moderately_low,mostly_rented,mixed_aff_and_stand
26-02 4TH STREET APARTMENTS,Queens,QN71,moderately_low,mostly_rented,mixed_aff_and_stand
2320 VALENTINE AVENUE,Bronx,BX40,moderately_low,mostly_rented,mixed_aff_and_stand
429 PENNSYLVANIA AVENUE,Brooklyn,BK85,moderately_low,mostly_rented,mixed_aff_and_stand
460 SENECA AVENUE APARTMENTS,Queens,QN20,moderately_low,mostly_rented,mixed_aff_and_stand
169 LOTT STREET,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
445 VANDERBILT AVENUE APARTMENTS,Brooklyn,BK69,moderately_low,mostly_rented,mixed_aff_and_stand
428 WYTHE AVENUE APARTMENTS,Brooklyn,BK73,moderately_low,mostly_rented,mixed_aff_and_stand
246 ECHO PLACE,Bronx,BX41,moderately_low,mostly_rented,mixed_aff_and_stand
455 ONDERDONK AVENUE APARTMENTS,Queens,QN20,moderately_low,mostly_rented,mixed_aff_and_stand
2302 WEBSTER AVENUE,Bronx,BX40,moderately_low,mostly_rented,mixed_aff_and_stand
1121 36TH STREET APARTMENTS,Brooklyn,BK41,moderately_low,mostly_rented,mixed_aff_and_stand
TWO BLUE SLIP,Brooklyn,BK76,moderately_low,mostly_rented,mixed_aff_and_stand
744 EAST 21ST STREET,Brooklyn,BK42,moderately_low,mostly_rented,mixed_aff_and_stand
313 LINDEN STREET,Brooklyn,BK77,moderately_low,mostly_rented,mixed_aff_and_stand
4761 WHITE PLAINS ROAD,Bronx,BX62,moderately_low,mostly_rented,mixed_aff_and_stand
276 GRAND CONCOURSE APARTMENTS,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
58 PALMETTO STREET APARTMENTS,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
1181 SHERMAN AVENUE,Bronx,BX14,moderately_low,mostly_rented,mixed_aff_and_stand
1994 BERGEN STREET,Brooklyn,BK79,moderately_low,mostly_rented,mixed_aff_and_stand
3365 CRUGER AVENUE,Bronx,BX44,moderately_low,mostly_rented,mixed_aff_and_stand
109 BRUCKNER BOULEVARD,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
730 EAST 32ND STREET,Brooklyn,BK42,moderately_low,mostly_rented,mixed_aff_and_stand
13 GARDEN STREET,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
19 EAST 31ST STREET,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
3525 EASTCHESTER ROAD,Bronx,BX03,moderately_low,mostly_rented,mixed_aff_and_stand
417 EAST 135TH STREET,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
2438 BARKER AVENUE,Bronx,BX07,moderately_low,mostly_rented,mixed_aff_and_stand
237 WEST 167TH STREET,Bronx,BX26,moderately_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
15 JEFFERSON STREET,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
1010 ROGERS AVENUE,Brooklyn,BK95,moderately_low,mostly_rented,mixed_aff_and_stand
13 JEFFERSON STREET,Brooklyn,BK78,moderately_low,mostly_rented,mixed_aff_and_stand
378 EAST 165TH STREET,Bronx,BX14,moderately_low,mostly_rented,mixed_aff_and_stand
4415 3RD AVENUE,Bronx,BX17,moderately_low,mostly_rented,mixed_aff_and_stand
1557 FULTON STREET,Brooklyn,BK35,moderately_low,mostly_rented,mixed_aff_and_stand
3216 CRUGER AVENUE,Bronx,BX44,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
169 HULL STREET,Brooklyn,BK79,moderately_low,mostly_rented,mixed_aff_and_stand
424 GATES AVENUE,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
205 BEACH 29TH STREET,Queens,QN15,moderately_low,mostly_rented,mixed_aff_and_stand
1516 FULTON STREET,Brooklyn,BK61,moderately_low,mostly_rented,mixed_aff_and_stand
117 EAST 95TH STREET,Brooklyn,BK96,moderately_low,mostly_rented,mixed_aff_and_stand
2302 MORRIS AVENUE,Bronx,BX40,moderately_low,mostly_rented,mixed_aff_and_stand
329 RUTLAND ROAD,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
327 RUTLAND ROAD,Brooklyn,BK60,moderately_low,mostly_rented,mixed_aff_and_stand
903 DEKALB AVENUE,Brooklyn,BK35,moderately_low,mostly_rented,mixed_aff_and_stand
1636 DEKALB AVENUE,Brooklyn,BK77,moderately_low,mostly_rented,mixed_aff_and_stand
237 RALPH AVENUE,Brooklyn,BK35,moderately_low,mostly_rented,mixed_aff_and_stand
3405 FARRAGUT ROAD,Brooklyn,BK91,moderately_low,mostly_rented,mixed_aff_and_stand
1527 NEW YORK AVENUE,Brooklyn,BK91,moderately_low,mostly_rented,mixed_aff_and_stand
255 GRAFTON STREET,Brooklyn,BK81,moderately_low,mostly_rented,mixed_aff_and_stand
133 BROWN PLACE,Bronx,BX39,moderately_low,mostly_rented,mixed_aff_and_stand
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,moderately_low,mostly_owned,mostly_affordable
REVIVE 103 HDFC,Manhattan,MN33,very_low,mostly_rented,mostly_affordable
MADISON AVE,Manhattan,MN03,very_low,mostly_rented,mostly_affordable
MADISON AVE,Manhattan,MN03,very_low,mostly_rented,mostly_affordable
GRACE TOWERS,Brooklyn,BK85,very_low,mostly_rented,mostly_affordable
GRACE TOWERS,Brooklyn,BK85,very_low,mostly_rented,mostly_affordable
TARGET V,Bronx,BX36,very_low,mostly_rented,mostly_affordable
TARGET V,Bronx,BX36,very_low,mostly_rented,mostly_affordable
11 GERRY STREET,Brooklyn,BK75,low,mostly_rented,mostly_affordable
2508 FOSTER AVENUE,Brooklyn,BK42,low,mostly_rented,mostly_standard
2905 W 17TH STREET,Brooklyn,BK21,low,mostly_rented,mostly_standard
339 W 38TH STREET,Manhattan,MN15,low,mostly_rented,mostly_standard
2035 5TH AVENUE,Manhattan,MN34,low,mostly_rented,mostly_standard
SEAVIEW ESTATES PRESERVATION HDFC.HPO.FY22,Staten Island,SI22,moderately_low,mostly_rented,mostly_affordable
SEAVIEW ESTATES PRESERVATION HDFC.HPO.FY22,Staten Island,SI22,moderately_low,mostly_rented,mostly_affordable
SEAVIEW ESTATES PRESERVATION HDFC.HPO.FY22,Staten Island,SI22,moderately_low,mostly_rented,mostly_affordable
SEAVIEW ESTATES PRESERVATION HDFC.HPO.FY22,Staten Island,SI22,moderately_low,mostly_rented,mostly_affordable
EASTERN PARKWAY PORTFOLIO HDFC.HPO.FY23,Brooklyn,BK79,low,mostly_rented,mostly_affordable
EASTERN PARKWAY PORTFOLIO HDFC.HPO.FY23,Brooklyn,BK79,moderately_low,mostly_rented,mostly_affordable
EASTERN PARKWAY PORTFOLIO HDFC.HPO.FY23,Brooklyn,BK79,moderately_low,mostly_rented,mostly_affordable
EASTERN PARKWAY PORTFOLIO HDFC.HPO.FY23,Brooklyn,BK79,low,mostly_rented,mostly_affordable
EASTERN PARKWAY PORTFOLIO HDFC.HPO.FY23,Brooklyn,BK79,low,mostly_rented,mostly_affordable
475 BAY STREET MIH,Staten Island,SI37,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Manhattan,,low,mostly_owned,mostly_affordable
HP BRONX PARK EAST HDFC.HPO.FY23,Bronx,BX99,low,mostly_rented,mostly_affordable
HP BRONX PARK EAST HDFC.HPO.FY23,Bronx,BX99,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,moderately_low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Manhattan,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
